trial_id,config_id,hidden1,hidden2,activation,dropout,optimizer,learning_rate,weight_decay,epochs,plqy_val_spearman,emi_val_spearman,em_val_spearman,abs_val_spearman,weighted_val_spearman,macro_val_spearman,worst_property_val_spearman,fold_weighted_spearman_mean,fold_weighted_spearman_std,runtime_seconds,rank
53,86ec7aae7945da52,192,32,leaky_relu,0.1,adamw,0.00018338584483088593,7.591899445840187e-05,150,0.5926490609561186,0.6817147783315155,0.46585890897201754,0.673120095517923,0.6110386112680358,0.6033357109443936,0.46585890897201754,0.6114824845813072,0.011633954628713012,67.87189030647278,86
97,24c4d85939e269d0,256,128,gelu,0.0,adamw,0.0003809905942673261,3.816579741454212e-05,650,0.5944643413048527,0.6843873421171709,0.449414257815876,0.6821201944194946,0.6109796479064185,0.6025965339143485,0.449414257815876,0.6107882742944272,0.010424404353035958,398.87981700897217,87
54,2f3c6c150aae2e6e,64,48,leaky_relu,0.05,adam,0.00012323677320584092,7.894391645394071e-05,350,0.5892121698788946,0.6822401728112046,0.468374987418015,0.6670962658986727,0.6092163930051323,0.6017308990016967,0.468374987418015,0.6096973834529139,0.010236544609388647,75.11655187606812,88
17,abcf193a8c5d3da6,160,32,gelu,0.05,adam,0.0021564633245675104,1.3191154304021186e-07,500,0.5816848921327972,0.682590398649282,0.44831795465424945,0.6827904629796325,0.608336695403902,0.5988459271039903,0.44831795465424945,0.6083367551326144,0.00806864023411688,175.4948968887329,89
38,770f8193d14a3a1a,256,96,gelu,0.1,adam,0.002009503873603071,2.4765982525575308e-05,500,0.5840035104763242,0.6834597198153847,0.44107531087105406,0.6845293909376754,0.6077477624840298,0.5982669830251096,0.44107531087105406,0.6080935589873206,0.008405478707916046,445.48500990867615,90
70,09191e231f11a32e,160,32,silu,0.25,adam,0.00018522011553681717,0.0015702649762047792,250,0.5833393659804175,0.6784546351372567,0.46762049915584497,0.6681332805656872,0.6074253092469648,0.5993869452098015,0.46762049915584497,0.607712515508861,0.013346785577023946,110.83546757698059,91
7,6017d4db2372b423,64,32,silu,0.15,adamw,0.0001237385248164489,4.782136386540572e-07,500,0.5818838457284659,0.6769338857263307,0.4687461327584652,0.6671331196994159,0.6067371385811383,0.5986742459781694,0.4687461327584652,0.6071094059183031,0.011818346412691808,116.32231187820435,92
87,1c7f9105c0cb9400,96,96,gelu,0.1,adamw,0.004743119910221223,0.00047668009538512124,500,0.5833972755530663,0.6870140960059208,0.436450278294209,0.6805105854407442,0.6060877487590974,0.5968430588234851,0.436450278294209,0.6067821758287617,0.006986939870349737,203.72935223579407,93
49,8b1cd89f38c3dd7c,256,128,leaky_relu,0.0,adamw,0.004555555091920296,0.00021151278457470332,250,0.5698938857130651,0.6672263170528648,0.45078059730212094,0.6738243292491045,0.6000644355118651,0.5904312823292889,0.45078059730212094,0.6026299813459648,0.005338725235777182,254.932058095932,94
85,084db929b4cde114,160,32,leaky_relu,0.0,adamw,0.00014449371683334343,1.3099262259117597e-06,150,0.5818217232476813,0.6745759171658104,0.44602294667100717,0.6644007674205274,0.5996450322901238,0.5917053386262565,0.44602294667100717,0.6004395111907639,0.016460573134711047,51.15449285507202,95
71,b4e8c40eaea535dc,192,32,leaky_relu,0.0,adam,0.003300391362435932,1.243381633640818e-05,500,0.5732973019014747,0.6654008381579246,0.44401872205952225,0.6686903697750268,0.5968050326840513,0.5878518079734871,0.44401872205952225,0.5986838390550396,0.00804628346004529,202.2801320552826,96
80,6bc622999a84524e,160,64,leaky_relu,0.15,adam,0.0001131038625492431,8.47498616106887e-05,150,0.5789148334170952,0.669226753729791,0.44363269571348785,0.6598794856917068,0.5957045397492,0.5879134421380202,0.44363269571348785,0.5960037399570561,0.016017046300210835,79.16202187538147,97
40,af42200f3e61ef81,128,128,gelu,0.05,adamw,0.004466810318671231,0.00013996189680148276,500,0.563344535266518,0.6663173838068672,0.4287189091036328,0.6748339722146288,0.593662005976028,0.5833037000979117,0.4287189091036328,0.5940141396661639,0.008180119836807439,298.96801018714905,98
63,cf69b605c562030f,128,96,relu,0.0,adamw,0.0030008473848457916,2.111198047264157e-05,650,0.5629518597086407,0.6608806587709605,0.4198727361356209,0.6678140973260754,0.5877073791398518,0.5778798379853244,0.4198727361356209,0.5894765494743661,0.008943551634370547,277.4983808994293,99
24,e92bc531eab31bad,128,128,relu,0.0,adamw,0.004069961685489003,1.535830305219924e-05,650,0.5511371209608473,0.6501999733095682,0.4287845263896788,0.660643877801837,0.5828062433654426,0.5726913746154828,0.4287845263896788,0.5836771807018185,0.009933500631283506,406.41764092445374,100
